"X","Gender","Age","Education","Occupation","Income","q1k","q2k","q3k","q4k","Q5K1","Q5K2","Q5K3","Q5K4","Q5K5","Q5K6","Q6K","Q7K","Q8K","Q9K","Q10C1","Q10C2","Q10C3","Q10C4","Q10C5","Q10C6","Q10C7","Q11C1","Q11C2","Q11C3","Q11C4","Q11C5","Q12C1","Q12C2","Q12C3","Q12C4","Q12C5","Q12C6","Q13C1","Q13C2","Q13C3","Q13C4","Q13C5","Q14C","Q15C1","Q15C2","Q15C3","Q15C4","Q15C5","Q16P1","Q16P2","Q16P3","Q17P1","Q17P2","Q17P3","Q17P4","Q17P5","Q18I1","Q18I2","Q18I3","Q18I4","Q19C1","Q19C2","Q19C3","Q19C4","Q19c5","Q19c6"
611,2,35,3,4,3,2,1,1,1,1,1,1,0,0,1,1,2,1,1,2,2,1,3,1,1,2,1,1,1,1,1,1,3,5,2,4,6,1,1,0,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,2,2,2,2,3,3,4,2,5,1,6
612,2,20,2,1,2,2,1,3,1,1,1,1,0,0,1,1,2,2,2,1,1,1,2,1,1,2,1,1,1,1,1,4,6,5,2,3,1,0,1,1,0,1,2,1,1,1,1,1,1,0,0,3,1,2,2,2,2,2,1,1,2,1,4,5,3,6
613,2,16,1,1,2,5,1,2,2,1,1,0,0,0,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,5,3,4,6,1,1,1,0,0,1,1,1,1,1,1,1,0,0,2,2,2,2,2,4,5,5,5,3,1,4,2,5,6
614,2,34,2,2,3,1,1,4,2,1,1,0,0,0,1,1,1,4,1,1,2,1,2,1,1,2,1,1,1,1,1,5,4,2,1,6,3,1,1,1,0,0,1,1,1,1,0,1,1,0,0,2,2,2,1,1,5,5,5,5,5,4,3,2,1,6
615,2,39,3,4,2,1,1,4,1,1,1,1,0,0,1,1,2,2,2,2,1,2,2,3,2,2,1,1,1,1,1,5,6,4,1,2,3,1,1,1,0,0,3,1,1,1,1,1,0,1,1,3,4,3,3,3,5,5,5,5,5,1,2,4,3,6
616,2,26,2,2,3,2,1,4,1,1,1,1,1,1,1,1,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,4,5,6,2,1,3,0,1,1,0,1,1,0,0,0,0,1,1,0,0,2,2,2,2,3,1,1,1,1,5,2,4,1,3,6
617,1,30,3,2,3,2,1,3,1,1,1,1,1,1,0,1,2,1,2,1,1,3,3,1,1,1,1,1,1,1,1,2,1,3,4,5,6,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,5,1,2,4,3,6
618,2,29,3,4,2,2,1,4,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,4,5,2,3,6,1,0,1,1,0,1,1,1,0,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
619,2,21,2,1,2,1,1,2,1,1,1,0,0,0,0,1,2,2,1,2,1,2,2,2,2,2,1,3,1,2,1,1,6,4,5,3,2,1,1,1,0,0,2,0,0,1,0,1,0,1,0,2,2,2,2,4,3,4,4,4,5,2,4,3,1,6
620,2,35,3,2,2,2,1,4,2,0,0,0,0,0,1,2,3,4,2,1,2,1,3,1,1,1,1,1,1,1,1,2,3,4,1,5,6,0,0,0,0,0,2,0,0,0,1,0,1,1,1,2,2,2,2,2,3,3,3,3,1,2,3,4,5,6
621,2,40,3,2,2,5,1,4,2,1,1,0,0,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,6,1,2,3,5,4,0,1,1,0,1,1,1,1,1,1,1,0,1,1,3,2,2,2,2,5,5,5,5,5,4,3,2,1,6
622,2,29,2,2,3,1,1,4,1,1,1,0,1,0,0,1,3,1,2,2,2,2,4,1,2,1,1,1,1,1,1,5,4,6,3,2,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,3,3,2,2,3,5,5,5,5,3,1,4,5,2,6
623,1,34,2,2,2,2,1,1,1,1,1,0,0,0,1,1,3,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,4,5,2,3,6,1,1,1,0,0,2,1,1,1,1,1,0,0,1,1,2,1,1,1,2,2,1,1,4,1,5,3,2,6
624,1,45,1,3,2,2,1,3,2,1,1,1,0,0,0,2,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,2,4,5,6,1,1,1,0,0,3,0,1,1,0,0,0,0,1,3,3,2,2,3,4,3,3,3,5,3,4,2,1,6
625,1,53,3,2,3,2,4,4,1,1,1,0,1,1,1,1,3,1,1,1,1,1,2,1,1,1,2,2,1,1,1,1,4,6,5,3,2,0,1,1,0,1,2,1,0,1,1,1,0,0,1,2,2,2,2,3,3,4,5,3,4,5,2,3,1,6
626,1,24,2,4,3,1,1,3,1,1,1,0,0,0,1,1,2,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,3,5,6,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,5,2,3,4,1,6
627,2,21,2,1,2,5,1,3,1,1,1,0,0,0,1,1,3,4,1,2,2,3,3,3,2,1,1,2,1,1,1,6,5,3,4,1,2,1,0,0,1,1,2,0,0,0,0,1,0,0,1,2,3,3,2,4,3,4,2,1,3,5,2,4,1,6
628,2,20,2,1,2,1,1,3,2,1,1,1,1,0,0,1,3,3,2,1,1,1,2,1,1,1,1,1,1,1,1,4,3,2,6,5,1,0,1,1,0,1,2,0,0,0,1,1,0,0,1,3,3,3,2,2,3,5,4,4,2,1,5,3,4,6
629,2,18,2,1,2,1,1,3,1,1,1,0,0,0,1,2,3,4,2,1,2,2,2,2,1,2,1,1,1,1,1,3,4,5,6,2,1,1,1,1,0,0,1,0,0,0,0,1,0,1,1,2,2,2,3,3,3,2,2,1,2,1,3,4,5,6
630,2,19,2,1,2,1,1,4,1,1,1,0,1,0,0,1,3,4,2,1,1,2,3,2,1,1,1,1,1,2,2,3,4,5,1,2,6,1,0,0,1,1,1,0,0,0,0,1,0,1,0,2,2,1,2,1,5,5,3,3,5,1,3,2,4,6
631,2,20,2,1,2,1,1,1,1,0,0,0,0,0,1,1,2,2,2,1,1,2,2,1,1,2,1,1,1,1,1,6,1,3,2,4,5,1,1,1,0,0,2,1,0,1,0,1,0,1,1,1,1,2,2,3,1,1,1,2,4,1,2,3,5,6
632,2,25,2,2,2,1,1,4,2,1,1,1,1,1,1,1,3,1,2,2,2,2,3,1,1,1,1,1,1,1,1,5,1,3,4,6,2,0,1,1,0,1,1,0,0,0,0,1,1,0,0,2,2,2,2,2,1,1,1,1,3,1,5,4,2,6
633,2,20,2,1,2,2,1,4,1,1,1,1,0,0,0,1,3,1,2,1,1,1,1,1,1,2,1,1,1,1,1,5,4,3,2,6,1,0,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,2,2,5,5,5,5,5,1,3,4,2,6
634,2,20,2,1,2,1,1,4,2,1,1,0,1,1,1,2,3,2,1,1,3,1,2,2,1,1,1,1,2,2,2,3,6,4,5,1,2,1,1,1,0,0,3,0,0,1,0,1,1,1,1,3,2,3,1,1,5,3,4,5,1,2,5,4,3,6
635,2,20,2,1,2,1,1,4,2,1,1,1,1,1,1,2,2,2,2,1,1,1,1,1,1,2,2,2,1,1,2,6,5,4,3,2,1,0,1,1,1,0,1,1,1,1,0,0,0,0,1,3,2,2,2,4,4,4,4,4,2,1,4,3,5,6
636,1,45,1,3,2,2,1,3,2,1,1,1,0,0,0,2,1,3,2,2,2,1,2,4,2,2,2,2,2,2,2,3,2,4,1,5,6,1,1,0,0,1,3,0,1,1,0,0,0,0,1,3,3,2,2,3,4,3,3,2,5,3,4,2,1,6
637,1,45,1,3,2,2,1,3,2,0,1,0,1,0,1,2,3,3,2,1,1,1,2,2,2,2,1,1,1,1,1,4,6,5,2,1,3,1,1,1,0,0,1,1,1,0,0,1,0,0,1,3,3,3,3,4,1,1,1,1,4,3,2,1,5,6
638,2,20,2,1,2,5,1,4,1,1,1,0,1,0,1,1,1,4,1,1,2,1,1,2,2,2,2,2,1,2,1,6,4,5,1,3,2,0,1,1,0,1,2,1,1,1,1,1,0,1,1,2,2,3,3,3,5,5,5,5,5,1,3,2,4,6
639,1,47,1,3,2,2,1,4,2,0,1,1,1,1,0,1,2,4,2,1,1,1,1,1,1,1,1,1,1,1,1,5,6,3,2,1,4,0,0,1,1,1,2,1,0,1,1,1,0,0,1,2,3,2,3,3,1,1,1,1,4,1,2,3,5,6
640,2,24,2,1,2,2,2,3,2,1,1,1,1,0,1,1,2,3,2,1,1,1,2,2,2,2,1,1,1,1,1,3,1,2,6,5,4,1,0,1,1,0,2,1,0,1,1,1,0,1,0,3,3,3,2,2,2,1,1,1,2,1,4,3,5,6
641,2,20,2,1,2,2,1,3,1,0,1,0,0,0,1,1,2,3,2,2,1,2,2,2,2,2,1,2,1,1,1,1,2,3,5,4,6,0,0,1,1,1,2,1,1,1,1,1,1,0,0,3,4,1,2,3,1,1,1,1,3,1,2,4,5,6
642,2,21,2,1,2,1,1,3,1,1,1,1,1,1,1,1,2,2,2,2,2,3,3,1,1,2,1,1,1,1,1,5,4,6,3,2,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,2,2,3,3,4,4,4,4,4,4,2,1,3,5,6
643,2,21,2,1,2,1,1,3,1,1,1,0,0,0,0,1,3,1,2,3,3,4,3,4,2,3,2,3,1,2,1,1,5,3,6,2,4,0,0,0,1,1,1,1,1,1,1,1,0,1,0,2,2,3,1,4,3,2,2,3,1,2,3,4,5,6
644,1,20,2,1,2,2,1,3,1,1,1,0,0,1,1,1,3,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,3,4,6,5,1,0,0,1,1,1,1,1,1,1,1,0,1,0,1,2,1,1,3,5,4,4,4,3,1,4,2,5,6
645,1,18,2,1,2,5,1,3,1,1,1,0,0,0,1,1,3,1,2,1,2,1,1,1,2,2,1,1,1,1,1,2,1,5,3,4,6,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,2,2,2,2,4,1,4,5,4,1,5,3,2,6
646,1,19,2,1,2,2,1,3,2,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,5,5,5,5,2,1,3,4,5,6
647,1,20,2,1,2,2,1,3,1,1,1,1,1,1,1,1,3,1,2,3,2,3,3,3,3,3,3,3,3,2,3,2,6,1,4,3,5,1,0,0,1,0,3,0,0,0,0,0,0,0,1,4,4,3,4,4,1,1,3,1,2,1,4,3,5,6
648,1,21,2,1,2,1,1,3,1,0,0,1,1,1,1,1,3,3,2,1,1,1,1,1,1,1,1,2,1,1,1,1,4,3,6,5,2,1,1,1,0,0,2,1,1,1,1,1,0,0,1,3,3,1,2,4,3,3,4,4,0,0,0,0,0,0
649,2,32,1,1,2,2,1,3,1,1,1,1,0,0,0,1,3,1,1,1,1,3,2,4,1,2,3,1,1,1,1,3,2,4,1,5,6,0,1,1,1,0,1,0,0,0,0,1,1,1,1,1,2,2,3,1,4,4,5,3,5,4,2,3,1,6
650,1,40,1,3,2,1,1,2,1,1,1,1,1,0,0,1,2,1,2,1,1,1,1,2,2,2,1,1,1,1,1,6,4,3,1,2,5,0,1,1,0,1,1,1,0,0,1,0,0,1,0,3,3,3,3,3,2,2,2,2,2,4,3,1,5,6
651,2,52,1,3,2,1,1,2,2,1,1,1,1,1,0,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2,4,5,6,0,1,1,1,0,1,1,1,1,1,1,0,1,1,3,3,3,3,4,1,1,1,2,4,3,2,1,5,6
652,2,55,2,3,2,1,1,4,1,1,1,1,1,1,1,1,1,2,2,1,1,2,2,2,2,2,1,1,1,1,1,1,4,6,2,5,3,0,1,1,0,1,1,0,0,1,0,1,1,0,0,1,1,1,2,2,4,5,5,5,1,2,4,3,5,6
653,1,48,1,3,2,2,1,4,2,1,1,1,1,1,0,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,6,4,2,1,3,5,0,1,1,1,0,1,1,0,0,0,1,0,0,1,3,3,3,3,4,1,1,1,1,3,1,2,4,5,6
654,2,34,3,2,2,2,1,3,1,1,1,0,0,0,1,1,3,4,2,2,2,2,3,1,1,1,1,1,1,1,1,5,4,6,3,2,1,0,1,1,0,1,3,0,0,1,1,1,0,1,0,2,2,1,1,2,1,1,1,1,5,2,3,4,1,6
655,2,39,2,2,3,1,1,2,1,1,1,1,1,1,1,1,3,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3,4,0,6,1,1,1,0,0,1,1,1,1,1,1,0,1,0,2,2,1,2,3,5,5,5,5,1,2,3,4,5,6
656,2,35,3,2,4,2,1,3,2,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,2,1,1,1,1,1,4,5,2,6,3,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,2,5,5,5,5,5,2,3,4,1,6
657,2,48,2,4,3,1,1,1,1,1,1,0,0,0,1,1,2,3,1,2,2,2,2,2,2,2,1,1,1,1,1,5,3,2,1,4,6,0,0,0,0,0,1,1,0,0,0,1,1,0,0,2,2,1,1,1,2,2,2,1,4,3,2,5,1,6
658,1,44,2,2,3,2,1,4,1,1,1,1,1,1,1,1,3,4,1,1,1,2,3,1,1,2,1,1,1,1,1,6,5,3,2,4,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,3,1,3,3,2,1,1,1,3,4,2,6,1,5
659,1,21,2,1,2,2,1,2,1,1,1,1,0,0,1,1,2,4,1,2,1,2,3,1,1,2,1,1,1,1,1,5,4,6,3,2,1,0,0,1,1,1,2,0,0,1,1,1,0,1,1,2,2,1,1,3,3,4,4,1,6,3,4,5,1,2
660,2,22,2,1,2,2,1,3,1,1,1,1,1,0,0,1,3,1,2,1,1,2,2,1,1,2,1,1,1,1,1,3,6,4,2,5,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1,2,2,5,5,5,5,3,1,4,5,2,6
661,2,39,2,2,2,5,1,2,1,1,1,0,0,0,1,1,1,4,1,2,1,2,2,2,2,2,1,1,1,1,1,1,3,4,5,2,6,1,1,0,0,1,1,1,1,1,1,1,0,1,0,2,2,2,2,2,3,2,5,5,5,4,1,2,3,6
662,1,38,1,3,2,2,3,3,1,1,1,0,1,0,1,1,3,1,2,1,1,2,2,1,1,1,1,1,1,1,1,1,2,3,6,5,4,1,1,1,0,0,1,1,0,0,0,1,0,0,0,2,2,4,2,2,4,1,5,5,5,2,4,3,1,6
663,2,33,1,2,2,5,1,3,1,1,1,1,0,0,1,1,1,4,2,1,1,2,1,1,1,1,1,1,1,1,1,1,2,4,3,5,6,1,1,0,1,0,1,0,0,0,0,1,0,0,1,2,2,2,2,2,1,1,1,1,5,3,1,4,2,6
664,2,35,2,4,3,1,1,3,2,1,1,1,0,0,1,1,3,3,1,1,1,1,2,2,2,1,1,1,1,1,1,4,5,6,2,3,1,1,1,1,0,0,1,0,0,0,0,1,0,1,0,2,2,2,2,2,4,1,3,3,5,3,4,2,1,6
665,2,37,3,4,2,2,1,3,1,1,1,0,0,0,1,1,2,2,2,1,1,1,2,2,1,2,1,1,1,1,1,2,4,5,3,6,1,1,1,1,0,0,1,1,0,1,1,1,1,0,0,1,1,1,1,1,5,5,5,5,5,3,4,2,1,6
666,2,58,2,4,2,2,1,4,1,0,1,1,0,0,1,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,2,3,4,5,6,1,1,1,0,0,1,1,0,1,0,1,1,0,1,2,2,2,2,2,4,4,4,4,1,4,5,2,3,6
667,2,37,3,4,2,1,1,4,2,0,0,0,0,0,0,2,3,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,4,5,6,0,0,0,0,0,1,1,1,1,1,1,0,0,1,2,2,2,2,2,3,3,3,3,4,1,2,5,3,6
668,2,61,2,4,2,1,1,3,1,0,0,0,0,1,0,1,3,1,2,1,1,2,2,1,1,1,1,1,1,1,1,5,4,6,1,3,2,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,5,4,3,2,1,6
669,2,32,2,4,4,2,1,4,1,1,1,1,1,0,1,1,3,2,2,1,1,2,2,2,2,2,1,1,1,1,1,4,3,1,5,6,2,0,1,1,1,0,1,0,0,0,0,1,0,1,0,2,2,2,2,2,5,5,5,5,4,1,2,5,3,6
670,2,30,2,2,3,1,1,1,2,1,1,0,1,0,1,1,2,4,2,1,2,2,4,1,1,1,1,1,1,1,1,1,2,4,3,5,6,0,1,1,0,1,1,0,0,0,1,1,1,0,0,2,2,1,1,2,4,5,4,2,5,1,3,4,2,6
671,2,59,2,4,2,2,1,3,1,1,1,1,1,1,1,1,3,1,2,1,1,1,2,2,2,1,1,1,1,1,1,1,4,3,5,6,2,1,1,1,0,0,1,1,0,1,1,1,0,0,1,2,2,2,2,2,4,2,3,5,3,1,5,4,2,6
672,1,61,1,4,2,5,1,1,1,1,1,0,0,0,0,1,3,4,2,2,2,2,2,2,2,2,2,2,2,1,1,5,6,4,3,2,1,0,1,1,0,1,3,0,0,0,0,0,0,0,1,3,3,3,3,2,5,4,4,5,5,1,4,3,2,6
673,2,57,2,4,2,2,1,3,1,0,0,0,0,1,0,1,1,1,2,1,1,1,4,4,1,1,1,1,1,1,1,4,3,5,6,2,1,1,1,1,0,0,1,1,0,1,1,1,0,0,1,3,3,3,1,4,2,2,3,5,2,3,5,4,1,6
674,1,58,1,4,2,2,1,4,1,1,0,0,1,0,1,1,3,4,2,4,1,1,3,1,1,1,1,1,1,1,1,5,6,1,2,4,3,0,1,1,0,1,3,1,0,1,0,1,0,0,1,1,2,1,2,2,3,1,5,4,5,4,3,2,1,6
675,1,64,2,4,2,5,1,4,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,4,5,6,1,1,1,0,0,1,1,0,1,0,1,1,0,1,2,2,2,2,2,3,2,2,2,1,4,5,2,3,6
676,1,65,1,4,2,5,4,4,1,1,1,1,0,0,0,1,3,4,2,1,2,2,3,4,4,2,2,2,2,1,1,5,6,4,2,3,1,0,1,1,0,1,2,1,1,1,1,1,0,1,1,4,4,3,3,3,3,3,4,5,5,4,3,1,2,6
677,2,55,2,4,2,2,1,1,1,1,1,1,0,0,0,1,3,2,2,2,2,2,3,4,4,4,1,1,1,1,2,1,2,5,4,3,6,0,1,1,1,0,1,0,0,0,0,1,0,0,1,3,4,3,3,4,2,2,1,1,3,4,5,2,1,6
678,2,63,2,4,2,2,1,3,1,1,1,0,0,0,1,1,1,2,2,1,2,1,3,3,1,4,1,1,1,1,1,1,2,3,4,6,5,1,1,1,0,0,1,1,1,1,1,0,0,1,1,2,2,2,2,2,1,2,1,1,5,1,2,3,4,6
679,2,26,2,2,2,2,1,3,1,1,1,0,1,0,1,1,3,1,2,1,2,2,2,2,1,1,1,1,1,1,1,5,6,4,2,1,3,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,2,5,5,5,5,5,2,3,4,1,6
680,2,59,2,4,2,2,1,1,1,1,1,0,1,0,1,1,2,4,2,1,1,1,4,2,1,1,1,1,1,1,1,0,6,3,1,4,2,1,1,1,0,0,1,1,1,1,1,0,0,1,0,2,1,1,1,1,1,1,1,1,2,3,4,5,1,6
681,2,59,2,4,2,2,1,4,1,1,1,0,1,0,1,1,2,4,2,1,1,1,4,3,1,1,1,1,1,1,1,0,6,3,1,4,2,1,1,1,0,0,1,1,1,1,1,1,0,1,0,2,1,1,1,1,1,1,1,1,2,3,4,5,6,1
682,2,32,2,2,3,2,1,4,1,1,1,0,0,0,0,1,3,4,2,1,1,2,1,2,2,2,1,1,1,1,1,5,6,3,4,1,2,0,1,1,0,1,1,1,0,0,0,1,0,1,1,2,2,2,3,3,4,3,5,4,3,1,2,5,4,6
683,1,61,2,4,2,2,1,1,1,1,1,1,0,0,0,1,3,2,2,1,1,2,3,2,4,4,1,1,1,1,1,2,3,5,1,4,6,0,1,1,1,0,1,1,0,0,1,1,0,1,1,3,3,2,2,4,4,4,3,5,4,2,5,3,1,6
684,2,46,1,3,3,1,1,4,1,1,1,1,1,0,0,1,3,2,2,1,1,3,2,2,2,1,1,1,1,1,1,5,6,3,1,2,4,1,0,1,0,1,1,1,1,1,1,1,0,1,0,2,2,2,2,2,1,1,1,1,1,2,4,3,5,6
685,2,46,2,4,3,2,1,3,1,1,1,0,0,0,1,1,3,1,2,1,1,3,2,1,2,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,2,1,1,1,1,1,1,0,0,1,2,1,2,2,4,3,2,3,4,1,3,5,2,6
686,2,26,2,2,2,1,1,3,1,1,1,0,1,0,1,1,3,1,1,2,2,2,2,1,1,1,1,1,1,1,1,1,2,3,5,4,6,0,1,1,0,1,1,1,1,1,1,1,1,0,0,2,2,1,1,2,5,5,5,5,1,2,4,3,5,6
687,2,29,3,1,3,2,1,3,1,1,1,1,1,1,1,1,2,4,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,5,5,5,5,0,0,0,0,0,0
688,2,20,2,1,2,1,1,3,2,1,1,1,0,1,1,1,2,2,2,1,1,2,2,1,1,1,1,1,1,1,1,5,4,6,1,3,2,0,1,1,0,1,1,1,1,1,1,1,0,1,0,2,2,2,2,3,4,5,5,5,4,1,2,5,3,6
689,2,44,2,4,3,2,1,3,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,4,5,6,2,3,1,0,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,3,4,5,2,6
690,2,41,3,2,3,2,1,2,1,1,1,1,0,0,1,1,3,1,1,2,1,2,1,2,2,1,1,1,1,1,1,6,4,5,2,1,3,0,1,1,0,1,1,0,0,0,0,1,0,1,0,1,1,1,1,1,4,4,3,4,1,3,5,4,2,6
691,1,24,2,4,2,2,1,4,1,1,1,0,0,0,0,1,2,4,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,3,4,5,6,1,1,1,0,0,1,1,1,1,1,1,0,0,1,3,3,3,3,4,5,5,5,5,1,2,3,4,5,6
692,2,39,2,4,3,1,1,2,2,1,0,0,0,0,0,2,3,1,1,1,2,2,2,2,2,1,1,1,1,1,1,1,2,5,4,3,6,1,1,1,0,0,1,0,0,0,0,1,0,1,0,3,2,2,2,2,5,3,2,5,5,4,2,3,1,6
693,2,27,1,1,2,1,1,2,1,0,0,1,0,1,1,1,3,1,1,1,1,1,1,1,1,1,2,1,1,1,1,3,0,1,4,2,0,1,1,1,0,0,1,1,1,1,1,1,1,0,0,2,2,2,2,2,5,5,4,4,1,2,5,4,3,6
694,2,27,1,1,2,2,1,2,1,1,1,1,1,1,1,1,3,1,1,2,1,2,2,1,1,2,1,1,1,1,1,1,4,6,3,5,2,1,0,1,1,0,1,1,1,1,1,1,0,1,0,2,2,2,2,3,3,4,2,5,5,4,3,2,1,6
695,2,34,2,4,2,5,1,2,1,1,1,1,1,0,1,1,2,1,1,1,1,2,2,2,1,1,1,1,1,1,1,2,1,5,4,6,3,0,1,1,1,0,1,1,0,1,0,1,1,1,1,2,2,1,1,1,1,1,1,1,5,4,2,3,1,6
696,2,21,1,1,3,1,1,2,1,1,1,0,0,0,1,1,3,1,1,1,1,2,2,1,1,1,3,1,1,1,1,2,1,3,4,5,6,1,1,0,1,0,1,0,0,0,0,1,0,1,0,2,3,1,3,1,1,5,5,5,1,2,3,4,5,6
697,2,41,2,4,2,2,1,1,1,1,1,1,0,0,1,1,3,2,1,2,2,1,3,2,2,1,1,1,1,1,1,5,0,3,4,2,1,1,0,1,1,0,1,0,0,0,0,1,0,1,0,1,2,2,2,2,5,5,5,5,5,4,2,3,1,6
698,2,19,1,1,2,2,1,3,1,1,1,1,0,0,1,1,3,1,1,2,2,2,2,2,1,2,1,1,1,1,1,5,4,3,2,1,6,1,1,1,0,0,1,0,0,0,0,1,0,0,1,1,1,2,1,2,3,3,3,1,6,4,2,3,1,5
699,1,52,1,3,2,1,1,2,1,1,1,1,1,0,0,1,2,1,2,1,1,1,1,2,2,2,1,1,1,1,1,3,2,0,4,5,1,0,1,1,1,0,1,1,0,1,0,1,0,1,0,3,3,3,4,4,1,1,1,2,4,3,5,1,2,6
700,1,43,1,3,2,1,2,2,1,1,1,1,0,0,0,2,2,2,2,1,1,1,1,2,2,2,1,1,1,1,1,5,3,4,1,2,6,0,1,1,0,1,1,1,1,1,1,1,0,1,1,3,3,3,3,4,1,1,1,1,5,2,4,3,1,6
701,1,56,2,2,2,2,1,2,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,3,4,1,2,5,6,1,0,0,1,1,1,1,1,0,0,1,0,1,1,2,2,3,3,3,1,1,1,1,3,4,2,5,1,6
702,1,35,2,2,2,2,1,2,1,1,1,1,1,1,0,1,2,2,2,1,1,1,1,4,2,2,1,1,1,1,1,5,2,4,3,6,1,1,1,0,1,0,1,1,1,1,0,1,0,1,1,2,3,3,3,3,1,1,1,1,2,4,3,5,1,6
703,1,26,1,3,2,1,1,2,1,1,1,1,1,0,0,2,1,1,2,1,1,1,1,2,2,2,1,1,1,1,1,2,3,5,4,1,6,0,1,1,0,1,1,1,1,1,1,1,0,0,1,3,3,3,3,4,1,1,1,1,4,5,3,1,2,6
704,1,47,1,3,2,1,1,2,1,1,1,1,1,0,0,1,2,2,2,1,1,1,1,2,2,2,1,1,1,1,1,3,6,0,4,2,1,1,1,0,1,0,1,1,1,1,0,0,0,1,1,2,2,3,3,3,1,1,1,1,4,3,2,5,1,6
705,2,34,2,4,3,1,1,4,1,1,1,0,0,0,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,4,5,6,1,1,1,0,0,1,1,1,1,1,1,0,1,0,2,2,2,2,2,1,1,1,1,5,2,1,4,3,6
706,1,54,1,3,2,2,1,2,2,1,1,1,1,0,0,2,2,1,2,1,1,1,2,2,2,2,1,1,1,1,1,4,5,1,2,3,6,0,1,1,0,1,1,0,0,1,1,1,0,1,1,3,3,3,3,3,1,1,1,1,2,1,3,5,4,6
707,1,25,2,2,2,1,1,1,1,1,1,1,1,0,0,2,2,1,2,1,1,1,2,2,2,2,1,1,1,1,1,1,2,3,4,5,6,0,1,1,1,0,1,1,1,0,1,1,0,1,1,3,3,3,3,4,1,1,1,1,5,4,1,3,2,6
708,1,55,1,3,2,1,1,4,1,1,1,1,1,0,0,2,2,1,2,1,1,1,1,1,2,2,1,1,1,1,1,2,3,4,5,1,6,1,0,1,1,0,1,1,0,1,0,1,0,0,1,3,3,3,3,4,1,1,1,1,2,1,3,4,5,6
709,1,42,1,2,2,1,1,2,1,1,1,1,1,0,0,2,3,3,2,1,1,1,1,2,2,2,1,1,1,1,1,4,5,2,1,3,6,1,1,0,1,0,1,1,0,0,0,1,0,0,1,3,3,3,3,4,1,1,1,1,5,3,1,4,2,6
710,2,43,2,4,3,2,1,3,1,1,1,1,1,1,1,1,3,1,1,1,2,1,2,1,1,2,1,1,1,1,1,1,4,6,2,5,3,1,1,1,0,0,1,1,0,0,0,1,0,1,0,2,2,2,2,2,1,2,1,2,2,1,3,5,4,6
711,1,53,1,2,2,1,1,2,2,1,1,1,1,0,0,2,2,2,2,1,1,1,1,1,2,2,1,1,1,1,1,4,1,3,2,5,6,1,1,0,0,1,1,1,1,1,0,0,1,1,1,3,3,3,3,4,1,1,1,1,4,1,3,2,5,6
